Time (UTC +01:00 M/d/yyyy h:mm:ss tt),"Minimum (integral(A), Between rulers) (Vs)"
2/1/2024 9:43:18 AM,-9.25777E-09
2/1/2024 9:43:18 AM,-8.089959E-09
2/1/2024 9:43:18 AM,-4.335267E-09
2/1/2024 9:43:18 AM,NaN
2/1/2024 9:43:18 AM,-5.305968E-09
2/1/2024 9:43:18 AM,-8.561203E-09
2/1/2024 9:43:18 AM,NaN
2/1/2024 9:43:18 AM,-9.524112E-09
2/1/2024 9:43:18 AM,-5.497427E-09
2/1/2024 9:43:18 AM,NaN
2/1/2024 9:43:18 AM,-7.859037E-09
2/1/2024 9:43:18 AM,-9.039069E-09
2/1/2024 9:43:18 AM,-8.777749E-09
2/1/2024 9:43:18 AM,-6.879306E-09
2/1/2024 9:43:18 AM,-7.310889E-09
2/1/2024 9:43:19 AM,-6.072858E-09
2/1/2024 9:43:19 AM,-8.914847E-09
2/1/2024 9:43:19 AM,-7.587015E-09
2/1/2024 9:43:19 AM,-5.035539E-09
2/1/2024 9:43:19 AM,-2.840822E-09
2/1/2024 9:43:19 AM,-8.327795E-09
2/1/2024 9:43:19 AM,-4.428677E-09
2/1/2024 9:43:19 AM,-7.363499E-09
2/1/2024 9:43:19 AM,NaN
2/1/2024 9:43:19 AM,-8.82606E-09
2/1/2024 9:43:19 AM,NaN
2/1/2024 9:43:19 AM,-7.848107E-09
2/1/2024 9:43:19 AM,-7.251839E-09
2/1/2024 9:43:19 AM,-8.93264E-09
2/1/2024 9:43:19 AM,NaN
2/1/2024 9:43:19 AM,-8.359343E-09
2/1/2024 9:43:19 AM,NaN
2/1/2024 9:43:19 AM,-8.035776E-09
2/1/2024 9:43:19 AM,-6.971217E-09
2/1/2024 9:43:19 AM,NaN
2/1/2024 9:43:19 AM,-8.334921E-09
2/1/2024 9:43:19 AM,-3.24893E-09
2/1/2024 9:43:20 AM,-7.581965E-09
2/1/2024 9:43:20 AM,-8.890854E-09
2/1/2024 9:43:20 AM,-6.296893E-09
2/1/2024 9:43:20 AM,-4.63048E-09
2/1/2024 9:43:20 AM,-7.413011E-09
2/1/2024 9:43:20 AM,-6.10049E-09
2/1/2024 9:43:20 AM,-9.898612E-09
2/1/2024 9:43:20 AM,-5.214903E-09
2/1/2024 9:43:20 AM,-5.045656E-09
2/1/2024 9:43:20 AM,-3.696445E-09
2/1/2024 9:43:20 AM,NaN
2/1/2024 9:43:20 AM,-6.893164E-09
2/1/2024 9:43:20 AM,-8.517011E-09
2/1/2024 9:43:20 AM,-6.387217E-09
2/1/2024 9:43:20 AM,-9.09221E-09
2/1/2024 9:43:21 AM,NaN
2/1/2024 9:43:21 AM,-7.992034E-09
2/1/2024 9:43:21 AM,-8.731393E-09
2/1/2024 9:43:21 AM,-9.230037E-09
2/1/2024 9:43:21 AM,-8.103126E-09
2/1/2024 9:43:21 AM,-5.823843E-09
2/1/2024 9:43:21 AM,-8.499626E-09
2/1/2024 9:43:21 AM,NaN
2/1/2024 9:43:21 AM,-7.922842E-09
2/1/2024 9:43:21 AM,-8.525619E-09
2/1/2024 9:43:21 AM,NaN
2/1/2024 9:43:21 AM,NaN
2/1/2024 9:43:21 AM,NaN
2/1/2024 9:43:21 AM,-7.668084E-09
2/1/2024 9:43:21 AM,-8.20623E-09
2/1/2024 9:43:21 AM,-6.335372E-09
2/1/2024 9:43:21 AM,-8.473431E-09
2/1/2024 9:43:21 AM,-8.350113E-09
2/1/2024 9:43:21 AM,-8.906299E-09
2/1/2024 9:43:21 AM,-7.873477E-09
2/1/2024 9:43:22 AM,NaN
2/1/2024 9:43:22 AM,-4.699328E-09
2/1/2024 9:43:22 AM,-8.813363E-09
2/1/2024 9:43:22 AM,-7.752324E-09
2/1/2024 9:43:22 AM,-8.073815E-09
2/1/2024 9:43:22 AM,-8.279256E-09
2/1/2024 9:43:22 AM,-4.693923E-09
2/1/2024 9:43:22 AM,-3.929387E-09
2/1/2024 9:43:22 AM,NaN
2/1/2024 9:43:22 AM,-9.23332E-09
2/1/2024 9:43:22 AM,-5.347489E-09
2/1/2024 9:43:22 AM,-9.742155E-09
2/1/2024 9:43:22 AM,NaN
2/1/2024 9:43:22 AM,-6.131532E-09
2/1/2024 9:43:22 AM,-4.825461E-09
2/1/2024 9:43:23 AM,-9.266923E-09
2/1/2024 9:43:23 AM,-7.588133E-09
2/1/2024 9:43:23 AM,NaN
2/1/2024 9:43:23 AM,-7.712565E-09
2/1/2024 9:43:23 AM,-6.554786E-09
2/1/2024 9:43:23 AM,-7.129992E-09
2/1/2024 9:43:23 AM,NaN
2/1/2024 9:43:23 AM,-7.564696E-09
2/1/2024 9:43:23 AM,NaN
2/1/2024 9:43:23 AM,-8.071577E-09
2/1/2024 9:43:23 AM,-8.264677E-09
2/1/2024 9:43:23 AM,-1.021204E-08
2/1/2024 9:43:23 AM,-7.443113E-09
2/1/2024 9:43:23 AM,-7.517981E-09
2/1/2024 9:43:23 AM,-7.887681E-09
2/1/2024 9:43:23 AM,-7.63002E-09
2/1/2024 9:43:23 AM,-6.086927E-09
2/1/2024 9:43:24 AM,-8.139942E-09
2/1/2024 9:43:24 AM,-3.793121E-09
2/1/2024 9:43:24 AM,NaN
2/1/2024 9:43:24 AM,NaN
2/1/2024 9:43:24 AM,NaN
2/1/2024 9:43:24 AM,-7.811442E-09
2/1/2024 9:43:24 AM,-9.890845E-09
2/1/2024 9:43:24 AM,-6.907112E-09
2/1/2024 9:43:24 AM,-6.026126E-09
2/1/2024 9:43:24 AM,NaN
2/1/2024 9:43:24 AM,-8.973174E-09
2/1/2024 9:43:24 AM,-8.028987E-09
2/1/2024 9:43:24 AM,-5.221912E-09
2/1/2024 9:43:24 AM,-8.143057E-09
2/1/2024 9:43:25 AM,-8.485173E-09
2/1/2024 9:43:25 AM,-9.031003E-09
2/1/2024 9:43:25 AM,-8.113084E-09
2/1/2024 9:43:25 AM,NaN
2/1/2024 9:43:25 AM,-5.976009E-09
2/1/2024 9:43:25 AM,NaN
2/1/2024 9:43:25 AM,-3.536829E-09
2/1/2024 9:43:25 AM,-7.93977E-09
2/1/2024 9:43:25 AM,-7.695562E-09
2/1/2024 9:43:25 AM,-4.634565E-09
2/1/2024 9:43:25 AM,NaN
2/1/2024 9:43:25 AM,-4.578197E-09
2/1/2024 9:43:25 AM,NaN
2/1/2024 9:43:25 AM,-8.66944E-09
2/1/2024 9:43:25 AM,-9.334233E-09
2/1/2024 9:43:25 AM,NaN
2/1/2024 9:43:25 AM,-8.083614E-09
2/1/2024 9:43:25 AM,-8.776561E-09
2/1/2024 9:43:26 AM,-8.760038E-09
2/1/2024 9:43:26 AM,-8.935665E-09
2/1/2024 9:43:26 AM,-9.590077E-09
2/1/2024 9:43:26 AM,-6.618047E-09
2/1/2024 9:43:26 AM,-7.253348E-09
2/1/2024 9:43:26 AM,-7.006215E-09
2/1/2024 9:43:26 AM,NaN
2/1/2024 9:43:26 AM,NaN
2/1/2024 9:43:26 AM,-6.06246E-09
2/1/2024 9:43:26 AM,-7.783631E-09
2/1/2024 9:43:26 AM,-1.010684E-08
2/1/2024 9:43:26 AM,-5.688024E-09
2/1/2024 9:43:26 AM,-6.088329E-09
2/1/2024 9:43:26 AM,-6.895533E-09
2/1/2024 9:43:26 AM,NaN
2/1/2024 9:43:26 AM,-9.314788E-09
2/1/2024 9:43:26 AM,-4.657954E-09
2/1/2024 9:43:26 AM,NaN
2/1/2024 9:43:26 AM,-8.077384E-09
2/1/2024 9:43:26 AM,-8.583267E-09
2/1/2024 9:43:26 AM,-7.972755E-09
2/1/2024 9:43:26 AM,-8.181575E-09
2/1/2024 9:43:26 AM,-6.367278E-09
2/1/2024 9:43:27 AM,-5.807942E-09
2/1/2024 9:43:27 AM,-6.577018E-09
2/1/2024 9:43:27 AM,-8.724993E-09
2/1/2024 9:43:27 AM,-6.823881E-09
2/1/2024 9:43:27 AM,NaN
2/1/2024 9:43:27 AM,-8.380668E-09
2/1/2024 9:43:27 AM,-8.836732E-09
2/1/2024 9:43:27 AM,-7.859414E-09
2/1/2024 9:43:27 AM,-4.229011E-09
2/1/2024 9:43:27 AM,-3.792033E-09
2/1/2024 9:43:27 AM,-7.725148E-09
2/1/2024 9:43:27 AM,-9.137055E-09
2/1/2024 9:43:27 AM,-7.365374E-09
2/1/2024 9:43:27 AM,-7.188434E-09
2/1/2024 9:43:27 AM,-6.377422E-09
2/1/2024 9:43:27 AM,-8.443332E-09
2/1/2024 9:43:27 AM,-7.068246E-09
2/1/2024 9:43:27 AM,-4.268165E-09
2/1/2024 9:43:27 AM,-8.92319E-09
2/1/2024 9:43:27 AM,-1.004045E-08
2/1/2024 9:43:28 AM,-8.174879E-09
2/1/2024 9:43:28 AM,-6.14848E-09
2/1/2024 9:43:28 AM,-6.948923E-09
2/1/2024 9:43:28 AM,-6.917088E-09
2/1/2024 9:43:28 AM,-9.168603E-09
2/1/2024 9:43:28 AM,-7.817932E-09
2/1/2024 9:43:28 AM,-6.804289E-09
2/1/2024 9:43:28 AM,-5.723246E-09
2/1/2024 9:43:28 AM,-6.095312E-09
2/1/2024 9:43:28 AM,-5.935074E-09
2/1/2024 9:43:28 AM,-7.387668E-09
2/1/2024 9:43:28 AM,-8.390677E-09
2/1/2024 9:43:28 AM,-6.963817E-09
2/1/2024 9:43:28 AM,-8.995436E-09
2/1/2024 9:43:28 AM,NaN
2/1/2024 9:43:28 AM,-9.152134E-09
2/1/2024 9:43:28 AM,NaN
2/1/2024 9:43:28 AM,-8.156258E-09
2/1/2024 9:43:28 AM,-4.676044E-09
2/1/2024 9:43:28 AM,-6.958101E-09
2/1/2024 9:43:28 AM,NaN
2/1/2024 9:43:29 AM,NaN
2/1/2024 9:43:29 AM,-9.566508E-09
2/1/2024 9:43:29 AM,-8.720054E-09
2/1/2024 9:43:29 AM,NaN
2/1/2024 9:43:29 AM,-7.317752E-09
2/1/2024 9:43:29 AM,NaN
2/1/2024 9:43:29 AM,-9.740472E-09
2/1/2024 9:43:29 AM,-5.553321E-09
2/1/2024 9:43:29 AM,NaN
2/1/2024 9:43:29 AM,-6.133699E-09
2/1/2024 9:43:29 AM,NaN
2/1/2024 9:43:29 AM,NaN
2/1/2024 9:43:29 AM,-4.612358E-09
2/1/2024 9:43:29 AM,-3.853341E-09
2/1/2024 9:43:29 AM,-5.250518E-09
2/1/2024 9:43:29 AM,-7.546517E-09
2/1/2024 9:43:29 AM,-4.449624E-09
2/1/2024 9:43:29 AM,-6.696543E-09
2/1/2024 9:43:29 AM,-8.913375E-09
2/1/2024 9:43:29 AM,-3.580063E-09
2/1/2024 9:43:29 AM,-9.073461E-09
2/1/2024 9:43:29 AM,-7.513197E-09
2/1/2024 9:43:30 AM,-7.438879E-09
2/1/2024 9:43:30 AM,-6.327596E-09
2/1/2024 9:43:30 AM,-6.575662E-09
2/1/2024 9:43:30 AM,-6.293455E-09
2/1/2024 9:43:30 AM,NaN
2/1/2024 9:43:30 AM,NaN
2/1/2024 9:43:30 AM,-6.885753E-09
2/1/2024 9:43:30 AM,-3.576906E-09
2/1/2024 9:43:30 AM,-6.200959E-09
2/1/2024 9:43:30 AM,NaN
2/1/2024 9:43:30 AM,NaN
2/1/2024 9:43:30 AM,-9.094784E-09
2/1/2024 9:43:30 AM,-7.846768E-09
2/1/2024 9:43:30 AM,-6.363988E-09
2/1/2024 9:43:30 AM,-5.316505E-09
2/1/2024 9:43:30 AM,-8.505937E-09
2/1/2024 9:43:30 AM,-7.193927E-09
2/1/2024 9:43:30 AM,-4.537992E-09
2/1/2024 9:43:30 AM,NaN
2/1/2024 9:43:30 AM,-6.654934E-09
2/1/2024 9:43:30 AM,-6.397177E-09
2/1/2024 9:43:31 AM,NaN
2/1/2024 9:43:31 AM,-7.853616E-09
2/1/2024 9:43:31 AM,-5.708864E-09
2/1/2024 9:43:31 AM,-5.566811E-09
2/1/2024 9:43:31 AM,-8.909119E-09
2/1/2024 9:43:31 AM,-8.345256E-09
2/1/2024 9:43:31 AM,-6.39859E-09
2/1/2024 9:43:31 AM,NaN
2/1/2024 9:43:31 AM,-5.321795E-09
2/1/2024 9:43:31 AM,-7.998066E-09
2/1/2024 9:43:31 AM,-6.491067E-09
2/1/2024 9:43:31 AM,-7.678874E-09
2/1/2024 9:43:31 AM,-9.433053E-09
2/1/2024 9:43:31 AM,-8.454161E-09
2/1/2024 9:43:31 AM,-5.451962E-09
2/1/2024 9:43:31 AM,NaN
2/1/2024 9:43:31 AM,-5.620896E-09
2/1/2024 9:43:31 AM,NaN
2/1/2024 9:43:32 AM,-4.048665E-09
2/1/2024 9:43:32 AM,-7.076415E-09
2/1/2024 9:43:32 AM,NaN
2/1/2024 9:43:32 AM,-5.075829E-09
2/1/2024 9:43:32 AM,-3.834154E-09
2/1/2024 9:43:32 AM,-8.17713E-09
2/1/2024 9:43:32 AM,-6.502521E-09
2/1/2024 9:43:32 AM,-8.070483E-09
2/1/2024 9:43:32 AM,-3.120318E-09
2/1/2024 9:43:32 AM,NaN
2/1/2024 9:43:32 AM,NaN
2/1/2024 9:43:32 AM,-6.569703E-09
2/1/2024 9:43:32 AM,-5.919936E-09
2/1/2024 9:43:32 AM,-5.527184E-09
2/1/2024 9:43:32 AM,-7.074951E-09
2/1/2024 9:43:32 AM,NaN
2/1/2024 9:43:32 AM,-7.730163E-09
2/1/2024 9:43:33 AM,-2.883427E-09
2/1/2024 9:43:33 AM,-9.2648E-09
2/1/2024 9:43:33 AM,-9.735381E-09
2/1/2024 9:43:33 AM,-7.076753E-09
2/1/2024 9:43:33 AM,NaN
2/1/2024 9:43:33 AM,-7.051394E-09
2/1/2024 9:43:33 AM,NaN
2/1/2024 9:43:33 AM,-9.947026E-09
2/1/2024 9:43:33 AM,-4.71554E-09
2/1/2024 9:43:33 AM,NaN
2/1/2024 9:43:33 AM,NaN
2/1/2024 9:43:33 AM,-8.954749E-09
2/1/2024 9:43:33 AM,NaN
2/1/2024 9:43:33 AM,-8.013381E-09
2/1/2024 9:43:33 AM,-4.454103E-09
2/1/2024 9:43:33 AM,-8.84997E-09
2/1/2024 9:43:33 AM,-6.653229E-09
2/1/2024 9:43:33 AM,NaN
2/1/2024 9:43:33 AM,-4.665679E-09
2/1/2024 9:43:34 AM,-7.887266E-09
2/1/2024 9:43:34 AM,-5.592446E-09
2/1/2024 9:43:34 AM,NaN
2/1/2024 9:43:34 AM,-5.7063E-09
2/1/2024 9:43:34 AM,-8.623667E-09
2/1/2024 9:43:34 AM,-8.615324E-09
2/1/2024 9:43:34 AM,-8.004324E-09
2/1/2024 9:43:34 AM,-9.388614E-09
2/1/2024 9:43:34 AM,-6.414909E-09
2/1/2024 9:43:34 AM,-8.563528E-09
2/1/2024 9:43:34 AM,-7.589116E-09
2/1/2024 9:43:34 AM,-5.745446E-09
2/1/2024 9:43:34 AM,-7.187039E-09
2/1/2024 9:43:34 AM,-5.371566E-09
2/1/2024 9:43:34 AM,-7.81667E-09
2/1/2024 9:43:35 AM,NaN
2/1/2024 9:43:35 AM,-4.665643E-09
2/1/2024 9:43:35 AM,-5.419277E-09
2/1/2024 9:43:35 AM,-9.036688E-09
2/1/2024 9:43:35 AM,-4.005843E-09
2/1/2024 9:43:35 AM,-7.739298E-09
2/1/2024 9:43:35 AM,-8.080198E-09
2/1/2024 9:43:35 AM,-4.769587E-09
2/1/2024 9:43:35 AM,-4.173835E-09
2/1/2024 9:43:35 AM,NaN
2/1/2024 9:43:35 AM,-5.872024E-09
2/1/2024 9:43:35 AM,NaN
2/1/2024 9:43:35 AM,-4.726956E-09
2/1/2024 9:43:35 AM,-4.83622E-09
2/1/2024 9:43:35 AM,-9.028144E-09
2/1/2024 9:43:35 AM,-4.485655E-09
2/1/2024 9:43:35 AM,NaN
2/1/2024 9:43:35 AM,-4.187377E-09
2/1/2024 9:43:36 AM,-9.364999E-09
2/1/2024 9:43:36 AM,-5.58091E-09
2/1/2024 9:43:36 AM,-7.688258E-09
2/1/2024 9:43:36 AM,-8.183903E-09
2/1/2024 9:43:36 AM,NaN
2/1/2024 9:43:36 AM,-1.057218E-08
2/1/2024 9:43:36 AM,-7.866037E-09
2/1/2024 9:43:36 AM,-4.494321E-09
2/1/2024 9:43:36 AM,NaN
2/1/2024 9:43:36 AM,-4.133064E-09
2/1/2024 9:43:36 AM,-8.700749E-09
2/1/2024 9:43:36 AM,-6.209819E-09
2/1/2024 9:43:36 AM,NaN
2/1/2024 9:43:36 AM,-6.334209E-09
2/1/2024 9:43:36 AM,NaN
2/1/2024 9:43:36 AM,NaN
2/1/2024 9:43:37 AM,-4.632609E-09
2/1/2024 9:43:37 AM,-4.643252E-09
2/1/2024 9:43:37 AM,-7.328044E-09
2/1/2024 9:43:37 AM,-4.165515E-09
2/1/2024 9:43:37 AM,-8.774055E-09
2/1/2024 9:43:37 AM,NaN
2/1/2024 9:43:37 AM,-5.204091E-09
2/1/2024 9:43:37 AM,-8.658256E-09
2/1/2024 9:43:37 AM,-9.126254E-09
2/1/2024 9:43:37 AM,-8.090892E-09
2/1/2024 9:43:37 AM,-5.023885E-09
2/1/2024 9:43:37 AM,-7.814574E-09
2/1/2024 9:43:37 AM,-6.111393E-09
2/1/2024 9:43:37 AM,NaN
2/1/2024 9:43:38 AM,-9.152964E-09
2/1/2024 9:43:38 AM,-3.386331E-09
2/1/2024 9:43:38 AM,-6.529422E-09
2/1/2024 9:43:38 AM,-6.734557E-09
2/1/2024 9:43:38 AM,-8.941337E-09
2/1/2024 9:43:38 AM,-5.605713E-09
2/1/2024 9:43:38 AM,-5.231453E-09
2/1/2024 9:43:38 AM,-7.25553E-09
2/1/2024 9:43:38 AM,NaN
2/1/2024 9:43:38 AM,-3.042206E-09
2/1/2024 9:43:38 AM,NaN
2/1/2024 9:43:38 AM,-3.204213E-09
2/1/2024 9:43:38 AM,-8.090796E-09
2/1/2024 9:43:38 AM,NaN
2/1/2024 9:43:38 AM,-5.551894E-09
2/1/2024 9:43:38 AM,-6.356648E-09
2/1/2024 9:43:38 AM,-2.683378E-09
2/1/2024 9:43:38 AM,-7.459934E-09
2/1/2024 9:43:38 AM,NaN
2/1/2024 9:43:39 AM,-3.877725E-09
2/1/2024 9:43:39 AM,NaN
2/1/2024 9:43:39 AM,-6.191708E-09
2/1/2024 9:43:39 AM,-3.439506E-09
2/1/2024 9:43:39 AM,NaN
2/1/2024 9:43:39 AM,-8.071935E-09
2/1/2024 9:43:39 AM,-8.355847E-09
2/1/2024 9:43:39 AM,NaN
2/1/2024 9:43:39 AM,-3.021973E-09
2/1/2024 9:43:39 AM,-3.813459E-09
2/1/2024 9:43:39 AM,-7.610254E-09
2/1/2024 9:43:39 AM,-7.834219E-09
2/1/2024 9:43:39 AM,-5.939728E-09
2/1/2024 9:43:39 AM,-6.916176E-09
2/1/2024 9:43:39 AM,-6.109688E-09
2/1/2024 9:43:40 AM,-6.735418E-09
2/1/2024 9:43:40 AM,-2.990926E-09
2/1/2024 9:43:40 AM,NaN
2/1/2024 9:43:40 AM,-5.103173E-09
2/1/2024 9:43:40 AM,-6.588687E-09
2/1/2024 9:43:40 AM,-5.644563E-09
2/1/2024 9:43:40 AM,-6.08411E-09
2/1/2024 9:43:40 AM,-4.483593E-09
2/1/2024 9:43:40 AM,-8.01739E-09
2/1/2024 9:43:40 AM,-6.131163E-09
2/1/2024 9:43:40 AM,-8.930595E-09
2/1/2024 9:43:40 AM,-7.466625E-09
2/1/2024 9:43:40 AM,NaN
2/1/2024 9:43:40 AM,-6.91899E-09
2/1/2024 9:43:40 AM,-5.400339E-09
2/1/2024 9:43:40 AM,-7.431404E-09
2/1/2024 9:43:41 AM,-9.275082E-09
2/1/2024 9:43:41 AM,-8.215957E-09
2/1/2024 9:43:41 AM,-7.531813E-09
2/1/2024 9:43:41 AM,-4.804317E-09
2/1/2024 9:43:41 AM,-7.443178E-09
2/1/2024 9:43:41 AM,-8.998917E-09
2/1/2024 9:43:41 AM,-6.049933E-09
2/1/2024 9:43:41 AM,-2.940372E-09
2/1/2024 9:43:41 AM,-7.799442E-09
2/1/2024 9:43:41 AM,-5.079098E-09
2/1/2024 9:43:41 AM,-8.466202E-09
2/1/2024 9:43:41 AM,-6.2886E-09
2/1/2024 9:43:41 AM,-4.557996E-09
2/1/2024 9:43:41 AM,-8.719423E-09
2/1/2024 9:43:42 AM,-5.959099E-09
2/1/2024 9:43:42 AM,-9.310187E-09
2/1/2024 9:43:42 AM,-8.334823E-09
2/1/2024 9:43:42 AM,-7.668583E-09
2/1/2024 9:43:42 AM,-8.327497E-09
2/1/2024 9:43:42 AM,NaN
2/1/2024 9:43:42 AM,-7.231281E-09
2/1/2024 9:43:42 AM,-4.675263E-09
2/1/2024 9:43:42 AM,-8.40571E-09
2/1/2024 9:43:42 AM,-8.380622E-09
2/1/2024 9:43:42 AM,-7.163798E-09
2/1/2024 9:43:42 AM,-6.276346E-09
2/1/2024 9:43:42 AM,-7.677453E-09
2/1/2024 9:43:42 AM,-7.834396E-09
2/1/2024 9:43:43 AM,-5.772212E-09
2/1/2024 9:43:43 AM,-8.056176E-09
2/1/2024 9:43:43 AM,NaN
2/1/2024 9:43:43 AM,-9.10171E-09
2/1/2024 9:43:43 AM,-8.750333E-09
2/1/2024 9:43:43 AM,NaN
2/1/2024 9:43:43 AM,-5.432763E-09
2/1/2024 9:43:43 AM,-8.222235E-09
2/1/2024 9:43:43 AM,-6.427808E-09
2/1/2024 9:43:43 AM,-7.704077E-09
2/1/2024 9:43:43 AM,-4.875221E-09
2/1/2024 9:43:43 AM,-9.327254E-09
2/1/2024 9:43:43 AM,-7.406755E-09
2/1/2024 9:43:43 AM,NaN
2/1/2024 9:43:43 AM,NaN
2/1/2024 9:43:43 AM,-7.600753E-09
2/1/2024 9:43:43 AM,-8.544877E-09
2/1/2024 9:43:43 AM,NaN
2/1/2024 9:43:43 AM,-3.994808E-09
2/1/2024 9:43:44 AM,NaN
2/1/2024 9:43:44 AM,NaN
2/1/2024 9:43:44 AM,-8.890384E-09
2/1/2024 9:43:44 AM,-7.332567E-09
2/1/2024 9:43:44 AM,NaN
2/1/2024 9:43:44 AM,-8.386511E-09
2/1/2024 9:43:44 AM,-6.306718E-09
2/1/2024 9:43:44 AM,-8.089931E-09
2/1/2024 9:43:44 AM,-4.004578E-09
2/1/2024 9:43:44 AM,-1.073848E-08
2/1/2024 9:43:44 AM,NaN
2/1/2024 9:43:44 AM,-6.58574E-09
2/1/2024 9:43:44 AM,NaN
2/1/2024 9:43:44 AM,-6.46798E-09
2/1/2024 9:43:44 AM,-9.296809E-09
2/1/2024 9:43:44 AM,-7.39145E-09
2/1/2024 9:43:44 AM,-4.834029E-09
2/1/2024 9:43:44 AM,-5.848092E-09
2/1/2024 9:43:45 AM,-8.274495E-09
2/1/2024 9:43:45 AM,-7.470756E-09
2/1/2024 9:43:45 AM,-5.051113E-09
2/1/2024 9:43:45 AM,NaN
2/1/2024 9:43:45 AM,-4.536163E-09
2/1/2024 9:43:45 AM,-9.082583E-09
2/1/2024 9:43:45 AM,-7.360605E-09
2/1/2024 9:43:45 AM,NaN
2/1/2024 9:43:45 AM,-9.458047E-09
2/1/2024 9:43:45 AM,-8.770437E-09
2/1/2024 9:43:45 AM,-5.529639E-09
2/1/2024 9:43:45 AM,-5.86525E-09
2/1/2024 9:43:45 AM,NaN
2/1/2024 9:43:45 AM,NaN
2/1/2024 9:43:45 AM,-5.985667E-09
2/1/2024 9:43:45 AM,-8.510948E-09
2/1/2024 9:43:45 AM,NaN
2/1/2024 9:43:45 AM,-6.02235E-09
2/1/2024 9:43:45 AM,-9.625437E-09
2/1/2024 9:43:45 AM,-6.182731E-09
2/1/2024 9:43:45 AM,-4.790397E-09
2/1/2024 9:43:45 AM,NaN
2/1/2024 9:43:46 AM,-6.447447E-09
2/1/2024 9:43:46 AM,-6.786872E-09
2/1/2024 9:43:46 AM,NaN
2/1/2024 9:43:46 AM,-6.500251E-09
2/1/2024 9:43:46 AM,-9.542511E-09
2/1/2024 9:43:46 AM,NaN
2/1/2024 9:43:46 AM,-9.055305E-09
2/1/2024 9:43:46 AM,-4.730616E-09
2/1/2024 9:43:46 AM,-7.166661E-09
2/1/2024 9:43:46 AM,-4.902609E-09
2/1/2024 9:43:47 AM,-6.623362E-09
2/1/2024 9:43:47 AM,NaN
2/1/2024 9:43:47 AM,-8.288005E-09
2/1/2024 9:43:47 AM,-8.783588E-09
2/1/2024 9:43:47 AM,-8.563231E-09
2/1/2024 9:43:47 AM,NaN
2/1/2024 9:43:47 AM,-3.513128E-09
2/1/2024 9:43:47 AM,NaN
2/1/2024 9:43:47 AM,-6.246812E-09
2/1/2024 9:43:47 AM,NaN
2/1/2024 9:43:47 AM,-8.965848E-09
2/1/2024 9:43:47 AM,-5.791799E-09
2/1/2024 9:43:47 AM,-3.640712E-09
2/1/2024 9:43:47 AM,-8.824033E-09
2/1/2024 9:43:47 AM,-8.554566E-09
2/1/2024 9:43:47 AM,-9.1462E-09
2/1/2024 9:43:48 AM,-6.115275E-09
2/1/2024 9:43:48 AM,-9.620838E-09
2/1/2024 9:43:48 AM,-9.404843E-09
2/1/2024 9:43:48 AM,-4.207794E-09
2/1/2024 9:43:48 AM,NaN
2/1/2024 9:43:48 AM,NaN
2/1/2024 9:43:48 AM,-9.209113E-09
2/1/2024 9:43:48 AM,-8.645293E-09
2/1/2024 9:43:48 AM,-4.065385E-09
2/1/2024 9:43:48 AM,-8.973856E-09
2/1/2024 9:43:48 AM,-8.995972E-09
2/1/2024 9:43:48 AM,-9.055703E-09
2/1/2024 9:43:48 AM,-6.728777E-09
2/1/2024 9:43:48 AM,-6.547921E-09
2/1/2024 9:43:48 AM,NaN
2/1/2024 9:43:48 AM,-8.170206E-09
2/1/2024 9:43:49 AM,-7.144942E-09
2/1/2024 9:43:49 AM,NaN
2/1/2024 9:43:49 AM,-6.638073E-09
2/1/2024 9:43:49 AM,-7.457885E-09
2/1/2024 9:43:49 AM,-5.856827E-09
2/1/2024 9:43:49 AM,NaN
2/1/2024 9:43:49 AM,-9.19581E-09
2/1/2024 9:43:49 AM,-7.485912E-09
2/1/2024 9:43:49 AM,-9.091518E-09
2/1/2024 9:43:49 AM,NaN
2/1/2024 9:43:49 AM,-6.118104E-09
2/1/2024 9:43:49 AM,NaN
2/1/2024 9:43:49 AM,-4.717748E-09
2/1/2024 9:43:49 AM,-8.815017E-09
2/1/2024 9:43:49 AM,-6.778175E-09
2/1/2024 9:43:49 AM,-8.187892E-09
2/1/2024 9:43:49 AM,-7.700479E-09
2/1/2024 9:43:49 AM,-6.187261E-09
2/1/2024 9:43:50 AM,-7.850796E-09
2/1/2024 9:43:50 AM,-6.266192E-09
2/1/2024 9:43:50 AM,-6.489511E-09
2/1/2024 9:43:50 AM,-4.29995E-09
2/1/2024 9:43:50 AM,-5.366898E-09
2/1/2024 9:43:50 AM,-5.33855E-09
2/1/2024 9:43:50 AM,-7.041141E-09
2/1/2024 9:43:50 AM,-5.728617E-09
2/1/2024 9:43:50 AM,-8.498368E-09
2/1/2024 9:43:50 AM,-8.931656E-09
2/1/2024 9:43:50 AM,-9.347075E-09
2/1/2024 9:43:50 AM,NaN
2/1/2024 9:43:50 AM,NaN
2/1/2024 9:43:50 AM,-8.026057E-09
2/1/2024 9:43:51 AM,-7.238186E-09
2/1/2024 9:43:51 AM,-6.042361E-09
2/1/2024 9:43:51 AM,-6.559048E-09
2/1/2024 9:43:51 AM,NaN
2/1/2024 9:43:51 AM,NaN
2/1/2024 9:43:51 AM,-7.095018E-09
2/1/2024 9:43:51 AM,-8.729746E-09
2/1/2024 9:43:51 AM,-7.432531E-09
2/1/2024 9:43:51 AM,NaN
2/1/2024 9:43:51 AM,NaN
